studentId,questionId,strategy,complexity,predictedProbability,actualResult,masteryBefore,masteryAfter,timestamp,topic
sim_student_random_0,cmof4vhsh00731ycv68j1p1eq,random,0.4500,0.5500,0,1.0000,0.9900,1777429143131,E2E知识点-二次函数
sim_student_random_0,cmofbl8kn02w01y1bi7fp8lwi,random,0.4000,0.6000,1,0.9900,1.0000,1777429143131,E2E知识点-二次函数
sim_student_random_0,cmofbljda02x21y1bg51b2ajh,random,0.5000,0.5000,1,1.0000,1.0000,1777429143131,E2E知识点-二次函数
sim_student_random_0,cmof6p76n003z1y1bf4wgw0n8,random,0.4750,0.5250,1,1.0000,1.0000,1777429143131,E2E知识点-二次函数
sim_student_random_0,cmoetbsix00661ywal34mgehp,random,0.4250,0.5750,1,1.0000,1.0000,1777429143131,E2E知识点-二次函数
sim_student_random_0,cmofay6sw01qy1y1blmg0160w,random,0.4500,0.5500,1,1.0000,1.0000,1777429143131,E2E知识点-二次函数
sim_student_random_0,cmofbcrga021r1y1bbpjceg02,random,0.3000,0.7000,0,1.0000,0.9900,1777429143131,E2E知识点-二次函数
sim_student_random_0,cmof7e7fn00jv1y1bqd49z8co,random,0.4250,0.5750,1,0.9900,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_0,cmofag12301em1y1b0ttj986y,random,0.4250,0.5750,1,1.0000,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_0,cmof7lkag00mm1y1bqvhwzfdp,random,0.5000,0.5000,1,1.0000,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_0,cmofahj7701jd1y1bz76rvcil,random,0.4250,0.5750,1,1.0000,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_0,cmof6rqd200711y1bl1o3rfl4,random,0.4750,0.5250,1,1.0000,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_0,cmof9a5gc00rr1y1bjaarlrqi,random,0.4000,0.6000,1,1.0000,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_0,cmofbd6us022z1y1bx021sd27,random,0.4250,0.5750,1,1.0000,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_0,cmofbkqex02sm1y1bjgeieyrw,random,0.4250,0.5750,1,1.0000,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_1,cmof78lib00ez1y1b81yv5dtg,random,0.4500,0.5500,1,1.0000,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_1,cmof9a2tv00rg1y1b9rx0s109,random,0.4250,0.5750,0,1.0000,0.9900,1777429143132,E2E知识点-二次函数
sim_student_random_1,cmod4ez1q00551y8iy0eh1x9g,random,0.4000,0.6000,1,0.9900,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_1,cmofbk6mp02pq1y1bffvttv3w,random,0.4000,0.6000,1,1.0000,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_1,cmofbd9q1023a1y1bqx12gzx4,random,0.4000,0.6000,1,1.0000,1.0000,1777429143132,E2E知识点-二次函数
sim_student_random_1,cmofbjdho02jm1y1be9bgd0tp,random,0.4000,0.6000,0,1.0000,0.9900,1777429143132,E2E知识点-二次函数
sim_student_random_1,cmoek8t4p001v1ycttpqdmyo1,random,0.4250,0.5750,0,0.9900,0.9800,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofbjiug02ku1y1bnz1rr4ts,random,0.4000,0.6000,0,0.9800,0.9700,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofbkcuj02qa1y1bi38602p1,random,0.4000,0.6000,1,0.9700,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmof6p1nh003d1y1bq2wkfr37,random,0.4250,0.5750,0,1.0000,0.9900,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofblo5d02y71y1b2sm3tucl,random,0.4500,0.5500,1,0.9900,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofafjht01d31y1blap085br,random,0.4250,0.5750,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofbc9cm01z01y1b2oirnra3,random,0.4000,0.6000,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofbiqsk02fr1y1bmhr73yta,random,0.4250,0.5750,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmocndgl400161ysu0aa39j0f,random,0.4750,0.5250,1,1.0000,1.0000,1777429143133,二次函数
sim_student_random_1,cmof6st6m008k1y1blzroyzrm,random,0.4000,0.6000,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofbljda02x21y1bg51b2ajh,random,0.5000,0.5000,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmof4u1zc00341ycvl87j6dx5,random,0.4250,0.5750,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofbiy0x02go1y1b6f8bn4rk,random,0.4000,0.6000,1,0.5000,0.5300,1777429143133,unknown
sim_student_random_1,cmof6ry4u007n1y1b43nqnv8r,random,0.5000,0.5000,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmod4u3rn007i1y8i6yag319y,random,0.5000,0.5000,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmof6txkk00ag1y1b1nz2w9co,random,0.4000,0.6000,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmof9gwsv012k1y1brp2s08iz,random,0.5000,0.5000,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmod3zx2b00331y8ilh78gjig,random,0.4750,0.5250,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmof7bb7g00fw1y1bflk364y9,random,0.4250,0.5750,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmocndgkz000q1ysu13n08jqu,random,0.4250,0.5750,1,1.0000,1.0000,1777429143133,二次函数
sim_student_random_1,cmofahnqj01k81y1bvp1d5vjq,random,0.4400,0.5600,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofbicil02el1y1bjr63jbpb,random,0.3750,0.6250,0,1.0000,0.9900,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofbdstd02611y1b25n0iklu,random,0.4000,0.6000,1,0.9900,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmof7lgmb00mb1y1b6zny6939,random,0.4750,0.5250,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofafsxj01dp1y1b0izq3h40,random,0.4000,0.6000,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmof4vbpr005v1ycvdfio0c0d,random,0.4250,0.5750,0,1.0000,0.9900,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofbj7qr02i31y1b3nleyodl,random,0.5000,0.5000,1,0.9900,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmof99nhb00qj1y1b43tvmlni,random,0.4500,0.5500,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmoe1yakv001f1y5n94rer7n7,random,0.1500,0.8500,1,1.0000,1.0000,1777429143133,一元一次方程
sim_student_random_1,cmod5isn800b71y8itc22y7hs,random,0.4000,0.6000,1,1.0000,1.0000,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofbl85l02vp1y1bxrzmeoej,random,0.4250,0.5750,0,1.0000,0.9900,1777429143133,E2E知识点-二次函数
sim_student_random_1,cmofbm7ck03191y1bt7nbjwu2,random,0.4500,0.5500,1,0.9900,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmoe1xu2p00161y5nb1o21q7k,random,0.2500,0.7500,1,1.0000,1.0000,1777429143134,勾股定理
sim_student_random_1,cmod3hysx00001y8iotl1lbr3,random,0.4000,0.6000,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmofa6l2f01ap1y1bxm8p9645,random,0.3500,0.6500,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmofbbpn401wk1y1b0dd1s0wn,random,0.4000,0.6000,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmof9gmcs011l1y1byscp6mpy,random,0.5000,0.5000,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmof9iotq01931y1besg6oob0,random,0.4000,0.6000,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmofaz3u601tr1y1bqj4fmfz1,random,0.4000,0.6000,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmod44z9u004m1y8iz1lpwf54,random,0.4000,0.6000,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmof6tnci009h1y1btvsfg4dp,random,0.4000,0.6000,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmof9i4sd016n1y1b7gd4bipi,random,0.4500,0.5500,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmof9eb0f00xb1y1boygf50y3,random,0.4500,0.5500,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmofbbru001wv1y1b5x0t7gw7,random,0.4250,0.5750,0,1.0000,0.9900,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmofattob01l31y1b45wsd67j,random,0.3250,0.6750,1,0.9900,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmofagcmp01fu1y1b6hd8y2wu,random,0.5250,0.4750,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmod3qivr000x1y8i0xfpjz4y,random,0.4500,0.5500,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmof7d2hi00gt1y1bx33q6te2,random,0.4500,0.5500,1,1.0000,1.0000,1777429143134,E2E知识点-二次函数
sim_student_random_1,cmofbc0xs01xs1y1ba2tfo47p,random,0.4000,0.6000,1,1.0000,1.0000,1777429143135,E2E知识点-二次函数
sim_student_random_1,cmofbc1v701y31y1b4i1gg0qg,random,0.4250,0.5750,1,1.0000,1.0000,1777429143135,E2E知识点-二次函数
sim_student_random_1,cmof9b0ac00uk1y1bpsrd77vc,random,0.4000,0.6000,1,1.0000,1.0000,1777429143135,E2E知识点-二次函数
sim_student_random_1,cmofbe8l902861y1baa7wxivz,random,0.4250,0.5750,0,1.0000,0.9900,1777429143135,E2E知识点-二次函数
sim_student_random_1,cmofbkofk02s81y1bkxlzsuyk,random,0.4000,0.6000,1,0.9900,1.0000,1777429143135,E2E知识点-二次函数
sim_student_random_1,cmodzzhh600041ytc7k60blwz,random,0.4250,0.5750,1,1.0000,1.0000,1777429143135,E2E知识点-二次函数
sim_student_random_1,cmofawyg801n81y1bz2u8ldt4,random,0.4000,0.6000,1,1.0000,1.0000,1777429143135,E2E知识点-二次函数
sim_student_random_1,cmofbbloq01vy1y1b69u6bkd2,random,0.4250,0.5750,0,1.0000,0.9900,1777429143135,E2E知识点-二次函数
sim_student_random_1,cmod748kd00281yn10w2wix00,random,0.4000,0.6000,0,0.9900,0.9800,1777429143135,E2E知识点-二次函数
sim_student_random_1,cmofbbhvq01vc1y1bfgbfsoyt,random,0.3500,0.6500,1,0.9800,1.0000,1777429143135,E2E知识点-二次函数
sim_student_random_1,cmof6rnsw006q1y1bdihqosjy,random,0.4000,0.6000,1,1.0000,1.0000,1777429143135,E2E知识点-二次函数
sim_student_random_1,cmofbelcl02a01y1bob59fb7k,random,0.4500,0.5500,1,1.0000,1.0000,1777429143136,E2E知识点-二次函数
sim_student_random_1,cmofbc66z01yp1y1bm4ft35zq,random,0.4500,0.5500,1,1.0000,1.0000,1777429143136,E2E知识点-二次函数
sim_student_random_1,cmocndgl0000t1ysu444g7f0i,random,0.4500,0.5500,1,1.0000,1.0000,1777429143136,二次函数
sim_student_random_1,cmoe154nv000f1yf65p9l0dzj,random,0.3000,0.7000,1,0.7700,0.8000,1777429143136,概率统计
sim_student_random_1,cmof9hkkp01501y1bfthq0pk6,random,0.3750,0.6250,0,1.0000,0.9900,1777429143136,E2E知识点-二次函数
sim_student_random_1,cmof9gipv011a1y1bvp2ymllo,random,0.5000,0.5000,0,0.9900,0.9800,1777429143136,E2E知识点-二次函数
sim_student_random_1,cmof7lbii00lp1y1brmprrvpy,random,0.5000,0.5000,1,0.9800,1.0000,1777429143136,E2E知识点-二次函数
sim_student_random_1,cmof9ga21010d1y1b1p7cwst3,random,0.5000,0.5000,1,1.0000,1.0000,1777429143136,E2E知识点-二次函数
sim_student_random_1,cmof4v2p300411ycv98jai72n,random,0.4250,0.5750,1,1.0000,1.0000,1777429143136,E2E知识点-二次函数
sim_student_random_1,cmofbg31j02cr1y1bkevvzf3x,random,0.4250,0.5750,1,1.0000,1.0000,1777429143136,E2E知识点-二次函数
sim_student_random_1,cmod4h5s700641y8i0c7927nb,random,0.3500,0.6500,1,1.0000,1.0000,1777429143136,E2E知识点-二次函数
sim_student_random_1,cmofbcp4t021g1y1b9jmq5am4,random,0.4500,0.5500,1,1.0000,1.0000,1777429143136,E2E知识点-二次函数
sim_student_random_1,cmofagjom01gg1y1b3x0g0hw4,random,0.4750,0.5250,1,1.0000,1.0000,1777429143137,E2E知识点-二次函数
sim_student_random_1,cmof9b8gr00vh1y1b8vycraav,random,0.4000,0.6000,1,1.0000,1.0000,1777429143137,E2E知识点-二次函数
sim_student_random_1,cmof9haxv01431y1bdzqmzpba,random,0.4250,0.5750,0,1.0000,0.9900,1777429143137,E2E知识点-二次函数
sim_student_random_1,cmofafxjb01eb1y1buc8olz83,random,0.4500,0.5500,1,0.9900,1.0000,1777429143137,E2E知识点-二次函数
sim_student_random_1,cmofbk2o702ot1y1br26q84v4,random,0.4000,0.6000,1,1.0000,1.0000,1777429143137,E2E知识点-二次函数
sim_student_random_1,cmof4trsl000z1ycvdi6v5k87,random,0.4250,0.5750,1,1.0000,1.0000,1777429143137,E2E知识点-二次函数
sim_student_random_1,cmof9etr700zr1y1bunvd3o11,random,0.4000,0.6000,0,1.0000,0.9900,1777429143137,E2E知识点-二次函数
sim_student_random_1,cmof9hdoe014e1y1b4ltiwbrd,random,0.4500,0.5500,1,0.9900,1.0000,1777429143137,E2E知识点-二次函数
sim_student_random_1,cmoeppu78001q1ywa0eyu9fyj,random,0.3750,0.6250,0,0.6400,0.6300,1777429143137,梯形性质
sim_student_random_1,cmof4vkq0007e1ycv59kkjmpy,random,0.4250,0.5750,1,1.0000,1.0000,1777429143137,E2E知识点-二次函数
sim_student_random_1,cmoea0owq00281yej1ytrr4xi,random,0.4000,0.6000,1,1.0000,1.0000,1777429143138,E2E知识点-二次函数
sim_student_random_1,cmofayi1c01rx1y1b4gyvlrou,random,0.4500,0.5500,1,1.0000,1.0000,1777429143138,E2E知识点-二次函数
sim_student_random_1,cmof9a5gc00rr1y1bjaarlrqi,random,0.4000,0.6000,1,1.0000,1.0000,1777429143138,E2E知识点-二次函数
sim_student_random_1,cmofbjomx02m21y1b7ddcriz6,random,0.3750,0.6250,1,1.0000,1.0000,1777429143138,E2E知识点-二次函数
sim_student_random_1,cmof75vno00e21y1bg46qfja2,random,0.4750,0.5250,1,1.0000,1.0000,1777429143138,E2E知识点-二次函数
sim_student_random_1,cmofbr36h033v1y1bsbdrsspt,random,0.4500,0.5500,1,1.0000,1.0000,1777429143138,E2E知识点-二次函数
sim_student_random_1,cmofaylsu01s81y1br9g3yyc0,random,0.4250,0.5750,1,1.0000,1.0000,1777429143138,E2E知识点-二次函数
sim_student_random_1,cmof7le3200m01y1bi03fdxc5,random,0.4250,0.5750,0,1.0000,0.9900,1777429143138,E2E知识点-二次函数
sim_student_random_1,cmofbkqex02sm1y1bjgeieyrw,random,0.4250,0.5750,0,0.9900,0.9800,1777429143138,E2E知识点-二次函数
sim_student_random_1,cmoekmv8u00091ywao0481hc7,random,0.5672,0.4328,0,0.5500,0.5400,1777429143138,二次根式的乘法法则
sim_student_random_1,cmofbj4kk02hs1y1bnj1xqy3o,random,0.4000,0.6000,1,0.9800,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_1,cmofbeja7029p1y1bw31fu14h,random,0.5000,0.5000,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_1,cmofbk0xc02o71y1b20te8fxk,random,0.4500,0.5500,0,1.0000,0.9900,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmod3peoj00091y8i57ujk89j,random,0.5250,0.4750,1,0.9900,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmocndgks00051ysu6vh2zcqx,random,0.5250,0.4750,0,1.0000,0.9900,1777429143139,二次函数
sim_student_random_2,cmof4v6se004y1ycvuzif7vy7,random,0.4250,0.5750,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmof4vkq0007e1ycv59kkjmpy,random,0.4250,0.5750,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofagjom01gg1y1b3x0g0hw4,random,0.4750,0.5250,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmod3wo2o001n1y8i23wr0ajs,random,0.3750,0.6250,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofaxt8c01pz1y1bed89q4n0,random,0.3750,0.6250,0,1.0000,0.9900,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofawrse01mm1y1bxx1e9jez,random,0.4750,0.5250,1,0.9900,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofblchy02wb1y1beq16e6gm,random,0.4750,0.5250,0,1.0000,0.9900,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmod3hysx00001y8iotl1lbr3,random,0.4000,0.6000,1,0.9900,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofb52gm01ul1y1b3gylotbq,random,0.1250,0.8750,1,0.5300,0.5600,1777429143139,二次根式的性质
sim_student_random_2,cmof6txkk00ag1y1b1nz2w9co,random,0.4000,0.6000,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofafuko01e01y1biqafka53,random,0.4500,0.5500,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofaga1q01fj1y1bedy2zbbz,random,0.3500,0.6500,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmof9afjd00so1y1b3f5xd7jd,random,0.4000,0.6000,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmof7ecr100kh1y1bqfpotkcy,random,0.4250,0.5750,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofblrre02z21y1bnbxckofr,random,0.4750,0.5250,0,1.0000,0.9900,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofag12301em1y1b0ttj986y,random,0.4250,0.5750,1,0.9900,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofbjlf702l51y1bzc27r0gb,random,0.5000,0.5000,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofaf6rs01bv1y1b68r0b7nh,random,0.4000,0.6000,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofbkup602tr1y1beyvfc85w,random,0.5000,0.5000,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofa6nmj01b01y1bmp07tg3s,random,0.4500,0.5500,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofblwb502zq1y1bx5lkvfhg,random,0.3750,0.6250,0,1.0000,0.9900,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmof9hdoe014e1y1b4ltiwbrd,random,0.4500,0.5500,1,0.9900,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofbm7ck03191y1bt7nbjwu2,random,0.4500,0.5500,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmof9axca00u91y1bfpfi4tqv,random,0.4250,0.5750,1,1.0000,1.0000,1777429143139,E2E知识点-二次函数
sim_student_random_2,cmofbehuj029e1y1b8gmuw2br,random,0.4000,0.6000,1,1.0000,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmofbkylw02ud1y1bhl8sw2jh,random,0.4750,0.5250,1,1.0000,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmofbk20m02oi1y1bkcwa0rhy,random,0.4500,0.5500,1,1.0000,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmof7lkag00mm1y1bqvhwzfdp,random,0.5000,0.5000,1,1.0000,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmof6rj1c00641y1buspbvkch,random,0.4000,0.6000,1,1.0000,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmofbdqz6025q1y1badsxb80l,random,0.3250,0.6750,0,1.0000,0.9900,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmod76zeq003b1yn1bsok7szi,random,0.4750,0.5250,0,0.9900,0.9800,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmofbjgoc02k81y1brrjwoefk,random,0.4750,0.5250,0,0.9800,0.9700,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmof9hpda015d1y1b1wryyr3n,random,0.4000,0.6000,0,0.9700,0.9600,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmofaxdn501og1y1bo8jnmo5x,random,0.4750,0.5250,1,0.9600,0.9900,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmof6rqd200711y1bl1o3rfl4,random,0.4750,0.5250,1,0.9900,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmoe1wh2k000i1y5n3puziqs1,random,0.3250,0.6750,1,1.0000,1.0000,1777429143140,勾股定理
sim_student_random_2,cmofbkcuj02qa1y1bi38602p1,random,0.4000,0.6000,1,1.0000,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmof9estb00zg1y1brhg5tdt4,random,0.5250,0.4750,1,1.0000,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmocndgl500191ysudcams352,random,0.5000,0.5000,0,0.9900,0.9800,1777429143140,二次函数
sim_student_random_2,cmof4to1f000d1ycvi2bqkgnk,random,0.5000,0.5000,1,1.0000,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmod705vh000f1yn1nnahn1jo,random,0.4000,0.6000,1,1.0000,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmof9ee7p00xm1y1bvln8ggvq,random,0.3250,0.6750,1,1.0000,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmof4veoz006h1ycvam3y3y69,random,0.4250,0.5750,1,1.0000,1.0000,1777429143140,E2E知识点-二次函数
sim_student_random_2,cmocndjjy00041yq3w7nu5rgz,random,0.1000,0.9000,1,0.9800,1.0000,1777429143140,二次函数
sim_student_random_2,cmofbkg8u02qy1y1bxoi5yhz3,random,0.3500,0.6500,1,1.0000,1.0000,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmof75xse00ed1y1buhndlue8,random,0.5000,0.5000,0,1.0000,0.9900,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmod3zx2b00331y8ilh78gjig,random,0.4750,0.5250,0,0.9900,0.9800,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmof4vbpr005v1ycvdfio0c0d,random,0.4250,0.5750,1,0.9800,1.0000,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmof8bm6n00nh1y1b26fxxaz5,random,0.4000,0.6000,1,1.0000,1.0000,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmofblcoz02wm1y1bjewz7a6j,random,0.4250,0.5750,1,1.0000,1.0000,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmofbljda02x21y1bg51b2ajh,random,0.5000,0.5000,1,1.0000,1.0000,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmofaz3u601tr1y1bqj4fmfz1,random,0.4000,0.6000,0,1.0000,0.9900,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmofahmny01jx1y1bfjx4zky3,random,0.3250,0.6750,1,0.9900,1.0000,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmofbkm6402rm1y1boqoqpi8j,random,0.3250,0.6750,1,1.0000,1.0000,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmofbcp4t021g1y1b9jmq5am4,random,0.4500,0.5500,1,1.0000,1.0000,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmofafxjb01eb1y1buc8olz83,random,0.4500,0.5500,1,1.0000,1.0000,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmocndgkq00021ysua6i2mfot,random,0.5250,0.4750,1,1.0000,1.0000,1777429143141,二次函数
sim_student_random_2,cmof6sme3007y1y1b4hz0rftl,random,0.4000,0.6000,1,1.0000,1.0000,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmof6z4qs00bx1y1bh1g7qd1w,random,0.4250,0.5750,0,1.0000,0.9900,1777429143141,E2E知识点-二次函数
sim_student_random_2,cmoe1vuz500091y5n0fuqjnsb,random,0.4000,0.6000,1,1.0000,1.0000,1777429143142,勾股定理
sim_student_random_2,cmof87b4e00mx1y1bw508q11n,random,0.4500,0.5500,0,0.5000,0.4900,1777429143142,正方形判定
sim_student_random_2,cmof9gmcs011l1y1byscp6mpy,random,0.5000,0.5000,1,0.9900,1.0000,1777429143142,E2E知识点-二次函数
sim_student_random_2,cmof733ei00cu1y1bqmcz2zse,random,0.4000,0.6000,0,1.0000,0.9900,1777429143142,E2E知识点-二次函数
sim_student_random_2,cmofbigfe02f71y1bf8mkpcwx,random,0.4250,0.5750,1,0.9900,1.0000,1777429143142,E2E知识点-二次函数
sim_student_random_2,cmofaf3v001bk1y1b2aofns8a,random,0.4750,0.5250,1,1.0000,1.0000,1777429143142,E2E知识点-二次函数
sim_student_random_2,cmof9a06k00r51y1bcbsjbr5f,random,0.4250,0.5750,1,1.0000,1.0000,1777429143142,E2E知识点-二次函数
sim_student_random_2,cmof9eq0600z51y1b086sxxrf,random,0.3500,0.6500,1,1.0000,1.0000,1777429143142,E2E知识点-二次函数
sim_student_random_2,cmof9b5vg00v61y1bbfgffjfa,random,0.5000,0.5000,1,1.0000,1.0000,1777429143142,E2E知识点-二次函数
sim_student_random_2,cmod4yvfr008l1y8ium09hrjn,random,0.4500,0.5500,1,1.0000,1.0000,1777429143142,E2E知识点-二次函数
sim_student_random_2,cmofbl8kn02w01y1bi7fp8lwi,random,0.4000,0.6000,0,1.0000,0.9900,1777429143142,E2E知识点-二次函数
sim_student_random_2,cmofahei801j01y1bgsnoo85n,random,0.4000,0.6000,1,0.9900,1.0000,1777429143142,E2E知识点-二次函数
sim_student_random_2,cmofaylsu01s81y1br9g3yyc0,random,0.4250,0.5750,1,1.0000,1.0000,1777429143143,E2E知识点-二次函数
sim_student_random_2,cmofbbvws01x61y1bvkaoxnuf,random,0.4000,0.6000,1,1.0000,1.0000,1777429143143,E2E知识点-二次函数
sim_student_random_2,cmofbr51b03461y1b1z60tn5q,random,0.5250,0.4750,0,1.0000,0.9900,1777429143143,E2E知识点-二次函数
sim_student_random_2,cmofbjlrq02lg1y1boda06acx,random,0.4750,0.5250,1,0.9900,1.0000,1777429143143,E2E知识点-二次函数
sim_student_random_2,cmof7dbjm00hq1y1bkp2p39xl,random,0.4150,0.5850,1,1.0000,1.0000,1777429143143,E2E知识点-二次函数
sim_student_random_2,cmoepkdyo001d1ywasexln4mo,random,0.7250,0.2750,0,0.5000,0.4900,1777429143143,勾股定理应用题
sim_student_random_2,cmof6fvvq00161y1byxtw9m5k,random,0.5672,0.4328,1,0.5800,0.6100,1777429143143,最简二次根式
